iter,acc,nmi,ari,loss
0,0.69782,0.16513,0.15543,0
140,0.71897,0.1747,0.19136,0.00041
280,0.72735,0.17886,0.20653,0.0024
420,0.73156,0.18096,0.21432,0.00975
560,0.73429,0.18281,0.21945,0.02652
700,0.73536,0.18429,0.22146,0.04048
840,0.74043,0.18715,0.23117,0.04071
980,0.73929,0.18687,0.22898,0.04372
1120,0.73874,0.1875,0.22791,0.0416
1260,0.74235,0.19043,0.23487,0.03365
1400,0.74405,0.19049,0.2382,0.02914
1540,0.74336,0.19072,0.23686,0.03128
1680,0.7441,0.19212,0.23829,0.02615
1820,0.7426,0.19049,0.23536,0.0378
1960,0.73876,0.1878,0.22794,0.0249
2100,0.7424,0.1903,0.23497,0.03267
2240,0.74368,0.19174,0.23747,0.02857
2380,0.73873,0.19017,0.22785,0.029
2520,0.73951,0.18947,0.22937,0.04373
2660,0.73736,0.18874,0.22523,0.02698
2800,0.73521,0.1871,0.22114,0.02437
2940,0.72932,0.18355,0.2101,0.02228
3080,0.73092,0.18409,0.21308,0.02484
3220,0.73443,0.18546,0.21967,0.01752
3360,0.73251,0.18316,0.21607,0.02333
3500,0.73302,0.18342,0.21705,0.01805
3640,0.73634,0.18449,0.22334,0.02612
3780,0.74065,0.18435,0.23161,0.0162
3920,0.74085,0.18377,0.232,0.01513
4060,0.73966,0.18246,0.22972,0.02664
4200,0.73876,0.18281,0.22799,0.03307
4340,0.73921,0.18215,0.22886,0.03327
4480,0.7417,0.1834,0.23365,0.02168
4620,0.73906,0.18215,0.22857,0.01442
4760,0.73996,0.18143,0.23031,0.01593
4900,0.73878,0.18155,0.22803,0.02011
5040,0.73709,0.18124,0.2248,0.01388
5180,0.73788,0.18109,0.2263,0.02494
5320,0.73579,0.17923,0.22234,0.06611
5460,0.73624,0.18018,0.22319,0.03505
5600,0.73871,0.18098,0.2279,0.06915
5740,0.73938,0.1817,0.22918,0.01838
5880,0.73366,0.18036,0.21828,0.06104
6020,0.73279,0.18078,0.21664,0.0237
6160,0.73252,0.18055,0.21614,0.01858
6300,0.73027,0.17945,0.21194,0.01275
6440,0.73086,0.17929,0.21303,0.05461
6580,0.73079,0.17889,0.21291,0.0246
6720,0.73344,0.18087,0.21787,0.02288
6860,0.73332,0.1811,0.21765,0.02043
7000,0.73544,0.18145,0.22165,0.02247
7140,0.73171,0.17926,0.21463,0.01652
7280,0.73332,0.17818,0.21768,0.0728
7420,0.73361,0.17757,0.21822,0.0107
7560,0.73396,0.18026,0.21885,0.0145
7700,0.73224,0.17955,0.21562,0.01112
7840,0.73227,0.17988,0.21568,0.01183
7980,0.72946,0.17733,0.21045,0.0275
8120,0.72772,0.17605,0.20725,0.01298
8260,0.72919,0.17776,0.20994,0.01234
8400,0.72529,0.17621,0.20277,0.01073
8540,0.72634,0.17678,0.20469,0.01631
8680,0.72634,0.17659,0.20469,0.0105
8820,0.72697,0.17736,0.20584,0.01543
8960,0.72644,0.17737,0.20486,0.01113
9100,0.72415,0.17708,0.20068,0.01048
9240,0.72289,0.17607,0.19839,0.01608
9380,0.72367,0.17651,0.19981,0.01246
9520,0.72409,0.17594,0.20058,0.01278
9660,0.72629,0.17976,0.20454,0.01078
9800,0.72754,0.18081,0.20683,0.00891
9940,0.72789,0.18083,0.20748,0.01662
10080,0.72966,0.18102,0.21076,0.0094
10220,0.73029,0.18132,0.21194,0.00977
10360,0.73097,0.18288,0.21319,0.01271
10500,0.73062,0.18177,0.21256,0.01731
10640,0.73084,0.18173,0.21296,0.01695
10780,0.73678,0.184,0.22417,0.09896
10920,0.73671,0.18418,0.22404,0.00868
11060,0.73588,0.1836,0.22245,0.00866
11200,0.73429,0.18234,0.21946,0.01051
11340,0.73226,0.18083,0.21564,0.00942
11480,0.73336,0.181,0.21771,0.00973
11620,0.73324,0.18154,0.21748,0.01139
11760,0.73319,0.18091,0.2174,0.01053
11900,0.73081,0.1802,0.21292,0.00836
12040,0.73054,0.18075,0.21242,0.01044
12180,0.72542,0.17801,0.20298,0.01801
12320,0.72592,0.17841,0.20389,0.032
12460,0.72392,0.17704,0.20025,0.01182
12600,0.72725,0.17911,0.20634,0.02686
12740,0.72841,0.18019,0.20845,0.00824
12880,0.73037,0.18152,0.21209,0.01009
13020,0.72797,0.18032,0.20764,0.00999
13160,0.72814,0.18042,0.20795,0.01317
13300,0.73034,0.1821,0.21202,0.01166
13440,0.73071,0.18197,0.21271,0.00814
13580,0.73012,0.1823,0.21161,0.03486
