iter,acc,nmi,ari,loss
8960,0.52094,0.00107,0.00172,0.01358
9100,0.51926,0.0011,0.00147,0.04783
9240,0.51836,0.00098,0.00133,0.01061
9380,0.51823,0.00088,0.00131,0.01409
9520,0.51751,0.0009,0.00121,0.01391
9660,0.51771,0.00114,0.00122,0.01591
9800,0.51584,0.00094,0.00097,0.01827
9940,0.51219,0.00082,0.0005,0.14317
10080,0.51311,0.0011,0.00052,0.0109
10220,0.51287,0.00152,0.00029,0.12874
10360,0.51234,0.00163,0.00013,0.02661
10500,0.51257,0.00173,0.00012,0.01394
10640,0.51201,0.00159,0.0001,0.00925
10780,0.51101,0.00164,-0.00011,0.00884
10920,0.50715,0.00129,-0.0005,0.04437
11060,0.50804,0.00132,-0.00039,0.00835
11200,0.5088,0.00138,-0.00031,0.01615
11340,0.51071,0.00143,-3e-05,0.00967
11480,0.50752,0.00119,-0.00037,0.01245
11620,0.50682,0.00115,-0.00045,0.01622
11760,0.50704,0.00117,-0.00043,0.00889
11900,0.51016,0.00126,-2e-05,0.01029
12040,0.50812,0.00109,-0.00021,0.01677
12180,0.50994,0.00115,2e-05,0.01329
12320,0.51101,0.00115,0.00018,0.01579
12460,0.51402,0.0014,0.00054,0.04267
12600,0.51441,0.00157,0.00053,0.00836
12740,0.51411,0.00168,0.00043,0.01932
12880,0.51116,0.00148,2e-05,0.01892
13020,0.51054,0.00129,3e-05,0.01281
13160,0.51006,0.00122,-0.0,0.01196
13300,0.50845,0.00115,-0.00021,0.01832
13440,0.50991,0.00125,-5e-05,0.00866
13580,0.5082,0.00115,-0.00024,0.03397
13720,0.50974,0.00127,-8e-05,0.01753
13860,0.51121,0.0013,0.00013,0.00791
14000,0.51289,0.00153,0.00029,0.0088
14140,0.51451,0.00136,0.00064,0.01493
14280,0.51362,0.00137,0.00049,0.01715
14420,0.51492,0.00159,0.00062,0.043
14560,0.51356,0.00167,0.00033,0.05722
14700,0.51321,0.00148,0.00036,0.01806
14840,0.51291,0.0014,0.00035,0.009
14980,0.51264,0.00117,0.00042,0.05959
15120,0.50922,0.00087,8e-05,0.00918
15260,0.50904,0.00109,-8e-05,0.00728
15400,0.50899,0.001,-3e-05,0.00841
15540,0.50864,0.00099,-7e-05,0.01391
15680,0.50859,0.00106,-0.00013,0.0092
15820,0.51968,0.00145,0.00151,0.19147
15960,0.51794,0.00126,0.00124,0.00768
16100,0.51776,0.00128,0.00121,0.00976
16240,0.51908,0.00122,0.00143,0.00734
16380,0.51933,0.00119,0.00148,0.02857
16520,0.52044,0.00121,0.00166,0.00855
16660,0.52056,0.00123,0.00167,0.01076
16800,0.52008,0.00119,0.0016,0.01079
16940,0.52036,0.00127,0.00164,0.01395
17080,0.52426,0.00147,0.00232,0.06812
17220,0.52706,0.00186,0.0029,0.00835
17360,0.52775,0.00217,0.00306,0.07042
17500,0.52885,0.00234,0.00331,0.0181
17640,0.529,0.00212,0.00333,0.03178
17780,0.52645,0.002,0.00278,0.03943
17920,0.52531,0.00189,0.00255,0.00929
18060,0.52591,0.00187,0.00267,0.00971
18200,0.52468,0.00188,0.00242,0.01632
18340,0.52593,0.00212,0.00267,0.00772
18480,0.52433,0.00183,0.00235,0.0271
18620,0.52358,0.00163,0.00221,0.01284
18760,0.524,0.00165,0.00229,0.00804
18900,0.52283,0.00155,0.00207,0.0464
19040,0.51963,0.00121,0.00152,0.01096
19180,0.51856,0.00113,0.00136,0.00679
19320,0.51981,0.00127,0.00155,0.01541
19460,0.52428,0.00163,0.00234,0.00738
19600,0.51664,0.00134,0.00101,0.12579
19740,0.51809,0.0013,0.00126,0.00559
19880,0.51571,0.00112,0.00092,0.0222
