epoch,loss
0,0.20675674617290496
1,0.0645923278927803
2,0.025703667137771846
3,0.015300016064196825
4,0.009215784583240747
5,0.005824630158487707
6,0.004119423816213384
7,0.0009143825305945938
8,0.0005129355999524705
9,5.537601325522701e-05
10,2.0294644298701314e-05
11,8.499909746205958e-06
12,6.340202272440365e-06
13,5.201867507821589e-06
14,4.480036377117358e-06
15,3.855951455989271e-06
16,3.3597983529034538e-06
17,2.8970830536536596e-06
18,2.5240195971036884e-06
19,2.1975031309011684e-06
