iter,acc,nmi,ari,loss
12180,0.53802,0.00277,0.00553,0.12768
12320,0.53824,0.00281,0.0056,0.0081
12460,0.53544,0.00233,0.00477,0.05975
12600,0.53487,0.00215,0.00458,0.01968
12740,0.53642,0.00243,0.00503,0.0291
12880,0.54167,0.00309,0.00655,0.20939
13020,0.54556,0.00341,0.00768,0.0085
13160,0.54619,0.00367,0.00798,0.00969
13300,0.54682,0.00391,0.00826,0.00799
13440,0.54651,0.00373,0.00809,0.02811
13580,0.54713,0.00407,0.00842,0.00831
13720,0.54909,0.00438,0.00912,0.01118
13860,0.55129,0.0048,0.00995,0.00948
14000,0.55049,0.00491,0.00975,0.01479
14140,0.54841,0.00454,0.00898,0.01799
14280,0.54738,0.00451,0.00866,0.02784
14420,0.54569,0.00378,0.00789,0.03034
14560,0.54703,0.004,0.00836,0.01528
14700,0.54669,0.00386,0.0082,0.00763
14840,0.54688,0.00398,0.00831,0.00867
14980,0.54581,0.00372,0.0079,0.00857
15120,0.54562,0.00376,0.00787,0.00874
15260,0.54532,0.00392,0.00785,0.00898
15400,0.54582,0.00405,0.00804,0.00913
15540,0.54364,0.00392,0.00738,0.00752
15680,0.54342,0.00389,0.00731,0.00831
15820,0.53824,0.00291,0.00563,0.00987
15960,0.53907,0.0029,0.00583,0.00783
16100,0.53769,0.00261,0.00539,0.01204
16240,0.53647,0.00249,0.00507,0.01025
16380,0.53452,0.00224,0.00454,0.00771
16520,0.53519,0.00246,0.00477,0.00926
16660,0.53634,0.00277,0.00513,0.00885
16800,0.5402,0.00409,0.00641,0.01955
16940,0.53987,0.00425,0.00633,0.0168
17080,0.53889,0.00389,0.006,0.01194
17220,0.5405,0.00396,0.00648,0.01544
17360,0.53974,0.00379,0.00624,0.00731
17500,0.53932,0.00355,0.00608,0.09274
17640,0.53762,0.0033,0.00557,0.00851
17780,0.53954,0.00356,0.00614,0.00887
17920,0.5399,0.00373,0.00627,0.01141
18060,0.54191,0.00422,0.00694,0.01299
18200,0.54212,0.00434,0.00702,0.00994
18340,0.54117,0.00407,0.00669,0.00683
18480,0.54537,0.00575,0.00821,0.0132
18620,0.54684,0.00601,0.00875,0.01877
18760,0.54816,0.00615,0.00923,0.0067
18900,0.54631,0.00567,0.00853,0.01223
19040,0.54868,0.00601,0.00941,0.01465
19180,0.54913,0.00605,0.00957,0.00817
19320,0.55093,0.00703,0.01034,0.00753
19460,0.55063,0.00752,0.01024,0.14323
19600,0.55104,0.00771,0.01041,0.00714
19740,0.55054,0.00785,0.0102,0.02652
19880,0.54761,0.00812,0.00897,0.07154
