epoch,loss
0,0.02809297637526928
1,0.02265379322034763
2,0.021600985547712545
3,0.021136956979205538
4,0.020755994275784798
5,0.020546533286635114
6,0.0204358506995465
7,0.020310870344922533
8,0.020243340854710933
9,0.020189249886074595
10,0.02015815029992238
11,0.020099824185114405
12,0.02006690573094367
13,0.020052133533574854
14,0.02000868162428493
15,0.019991565531511317
16,0.01994491371315215
17,0.01996297556847302
18,0.01993694816583821
19,0.01993342394778543
20,0.019892774202255582
21,0.019910496897128756
22,0.019845492088234922
23,0.01988926808187776
24,0.01987866247659241
25,0.019863316214771637
26,0.0198393553900935
27,0.01985350748168239
28,0.019859897722206858
29,0.019856970305996872
30,0.019852261568877844
31,0.019810433389187622
32,0.01979695062531733
33,0.019796209205081138
34,0.019803614456011746
35,0.019801675329102143
36,0.01979571392634444
37,0.019794010588046453
38,0.0197754706014564
39,0.01978873503429213
40,0.0197837093354003
41,0.019765031550838957
42,0.01980221675452453
43,0.019779715142356928
44,0.01980529719190384
45,0.019807852379254115
46,0.019782841340772878
47,0.01979734100950057
48,0.019785584064882365
49,0.01978415611379938
50,0.01977737551294625
51,0.019788832488204396
52,0.019754022554660428
53,0.019798961176816274
54,0.019780650440694936
55,0.019753688906608675
56,0.019770418431931905
57,0.019761500341406245
58,0.019768868812549713
59,0.019752975533395337
60,0.01975546580845671
61,0.019770675461059446
62,0.019763548028523155
63,0.019742095057744227
64,0.019741160212643247
65,0.019745182756855367
66,0.019777436362004967
67,0.019755052939343605
68,0.019790646563440147
69,0.019756300070719632
70,0.019751534410608236
71,0.01972668666070528
72,0.019739424181642883
73,0.01975763146044923
74,0.019755003629938133
75,0.01977689830604205
76,0.01976164801119804
77,0.01974588266813386
78,0.01976221967826467
79,0.019757338830348393
80,0.019821528387091968
81,0.01975190465357413
82,0.01976580602159622
83,0.019756208528767527
84,0.019741493610221903
85,0.019747433001165583
86,0.019726280170704536
87,0.01974355643108217
88,0.01973698170122113
89,0.019764914351297798
90,0.01973299607594787
91,0.019716193243511333
92,0.01976817264047669
93,0.019784104913918413
94,0.0197789193376533
95,0.019758286286570854
96,0.019728389714736186
97,0.019748982205080503
98,0.019725689728095283
99,0.01977094686257165
