epoch,loss
0,1.2091304481093124
1,0.6952597969624124
2,0.5973996120557714
3,0.6404413921855939
4,0.532472267635604
5,0.4863658025145149
6,0.5275214121715746
7,0.4594341524764339
8,0.4786625371226125
9,0.4428474598404183
10,0.4420836949552009
11,0.4123067268694223
12,0.45126865360500207
13,0.4127340455765149
14,0.4002612659363762
15,0.42492612878311914
16,0.4088550831490418
17,0.38538314076090824
18,0.42863400654197376
19,0.406919238852335
20,0.38317739301964465
21,0.4121035127527813
22,0.3878084885527001
23,0.46885117681710925
24,0.3868603367306761
25,0.37428098586223935
26,0.3583512587379366
27,0.3712644161320547
28,0.3535169364930217
29,0.36813123458986474
30,0.35975180809627605
31,0.3568443182374777
32,0.35616441750093863
33,0.33306530483758817
34,0.3886527213622819
35,0.36091908265457845
36,0.36794465411307337
37,0.3741219652182519
38,0.3662086215065027
39,0.3490010059757701
40,0.37784981005601465
41,0.36252907487855013
42,0.3293425101099045
43,0.37794376653693657
44,0.37220398867015775
45,0.3972026418850796
46,0.3728558542952339
47,0.3792919894419968
48,0.4244289430635589
49,0.36117841298577624
50,0.32350028588525004
51,0.3195433997675347
52,0.34811394433456144
53,0.3118302974146229
54,0.3277729517176922
55,0.31664781801983033
56,0.29132253659954704
57,0.30676882791162935
58,0.34477065975917953
59,0.31297069683018974
60,0.39760020699674065
61,0.34962661810847456
62,0.32800533639201485
63,0.45307793294098486
64,0.34555182815106983
65,0.3114134259323173
66,0.32910391414814344
67,0.33242754639785344
68,0.407595457157305
69,0.3668581421627179
70,0.38432776062821883
71,0.351786067671557
72,0.3349066660078511
73,0.3214467950920667
74,0.4150320014806033
75,0.35297170135102124
76,0.31879423076849484
77,0.35796920113909586
78,0.31762885115444345
79,0.3361422616745899
80,0.3329749854168235
81,0.3152132053703483
82,0.31438357426746166
83,0.3051030872471177
84,0.3063476733553244
85,0.3250633714484049
86,0.3098214482421427
87,0.30112329122223747
88,0.30310395503120463
89,0.3061514361309267
90,0.3316476411855081
91,0.3708129833385809
92,0.44252105017481896
93,0.3257567111875866
94,0.33680646173982
95,0.3439928363519646
96,0.3094111796122605
97,0.2987612144765121
98,0.31236484573643136
99,0.36543476075856385
